2335	11189
194	11189
3238	20613
456	14411
2931	11177
2849	11182
3602	11202
3790	11202
547	20294
3808	11180
1941	19848
1564	11198
1797	1470
517	9392
202	19834
3616	1419
1609	1419
444	1419
2691	9392
1828	19829
1976	1680
1093	19832
1234	17607
1456	10224
2791	10224
3260	11310
2884	1228
2728	1228
2728	11184
2884	11184
2884	10418
2728	10418
2884	19833
2728	19833
2884	1593
2728	1593
203	10931
1369	10931
3283	1741
2223	7708
2884	2059
953	1673
2747	14460
3480	14461
1653	928
2779	2464
3423	2754
2672	5254
847	1641
2113	1272
150	1059
504	2754
2478	6057
2410	197
3892	9973
2857	1543
1170	6057
3588	4148
3588	11729
3017	9973
1502	1327
1502	545
1502	5318
1713	2455
1891	18439
1769	1833
1769	5550
1769	2982
1769	1826
118	17803
118	4418
118	5175
118	2903
118	14573
118	6227
222	5393
1968	2393
1338	3305
369	1023
1253	49
2337	3608
2337	2188
3800	12212
3053	12212
1866	12212
3542	1783
197	1783
197	14365
1395	1023
3865	618
3865	5962
3865	4342
3865	2190
3697	1543
103	379
756	11779
756	656
756	1486
28	4190
869	3223
3305	2493
2591	929
2591	928
1004	760
367	2371
2240	10584
1919	11749
1919	5501
3446	640
2939	640
181	640
954	640
1489	640
15	640
3212	3970
869	4616
28	5038
2779	3085
2779	368
2457	9435
2457	12503
2457	4908
2072	4908
2072	9435
2072	12503
888	12205
3212	3138
3212	5672
1044	5742
496	4856
3212	16844
3752	2556
1581	2556
2410	1105
2410	615
1581	2408
1581	5271
869	11968
869	2901
369	2864
369	10821
353	1257
353	5946
353	2105
1303	6401
1919	18121
1842	18121
573	11968
3038	11968
573	12969
3038	12969
573	13295
3038	13295
573	17148
3038	17148
573	13314
3038	13314
573	5910
3038	5910
573	12930
3038	12930
573	1689
3038	1689
573	17681
3038	17681
573	12800
3038	12800
573	6127
3038	6127
573	17772
3038	17772
573	2104
3038	2104
573	2493
3038	2493
573	20152
3038	20152
573	14576
3038	14576
573	5956
3038	5956
573	2960
3038	2960
573	3044
3038	3044
573	3051
3038	3051
573	3378
3038	3378
573	12995
3038	12995
573	3469
3038	3469
573	6340
3038	6340
573	11824
3038	11824
573	4170
3038	4170
573	4351
3038	4351
573	17872
3038	17872
2072	550
573	550
1039	4378
1842	5271
3745	6233
827	6233
3054	2834
2410	550
1198	638
1198	2245
1811	2245
1814	6057
1814	6424
1121	966
1121	3217
1407	794
256	19218
256	9879
1466	4190
1811	426
3594	5900
213	2997
1428	2274
3545	2274
2532	2274
901	2452
274	2452
103	2452
1634	20319
118	1390
3796	4378
118	2312
3660	3398
709	5846
2410	4770
756	17386
756	11021
756	9766
756	4955
756	14263
756	17509
756	6758
756	6714
756	12113
756	6579
756	5081
756	5874
756	2274
756	2082
756	20870
756	11912
756	14741
756	1461
756	6563
756	16939
756	1150
756	1908
756	671
756	815
756	9963
756	360
756	326
756	5230
756	14852
756	5165
756	4901
756	169
756	19991
756	17508
756	17515
573	17714
573	10264
573	5117
573	18686
573	5262
573	3806
573	2968
573	10821
573	6021
573	3024
573	18385
573	10126
573	2734
573	12823
573	6598
573	6823
573	2148
573	16874
573	4620
573	1966
573	6327
573	9845
573	1727
573	1676
573	14058
573	18150
573	12257
573	1150
573	12191
573	473
573	11112
573	98
573	37
573	13041
573	5988
3305	12102
3305	4309
3305	11858
3305	5052
3305	2304
3305	9672
3305	10004
3305	5536
3305	10415
3305	3360
3305	17623
3305	3364
3305	12220
3305	3173
3305	6777
3305	3143
3305	13563
3305	2749
3305	2583
3305	10887
3305	14701
3305	12630
3305	2271
3305	9793
3305	6419
3305	20077
3305	1074
3305	11137
3305	4832
3305	887
3305	5967
3305	534
3305	6151
3305	14640
3305	9992
3305	18174
465	9763
465	11021
465	4356
465	4311
465	13134
465	12175
465	5039
465	11140
465	3820
465	3771
465	13869
465	6338
465	240
465	5876
465	4608
465	3284
465	3122
465	3067
465	3060
465	14615
465	2648
465	2536
465	12188
465	14774
465	17007
465	1966
465	10121
465	1706
465	17936
465	5365
465	16910
465	17736
465	12748
465	6801
465	17056
465	858
465	10997
465	10788
465	6236
465	500
465	5318
465	326
465	17617
465	17234
2779	9973
3624	10505
1	3812
1	4290
2410	4019
1990	5221
1990	1980
1990	4612
2786	9973
177	2595
2208	3691
646	6029
2030	4376
2030	6738
901	9973
3038	9973
3305	12345
3305	5763
3305	9988
1395	423
1395	3984
3317	18121
103	9973
103	12949
103	17679
103	5056
103	16800
1928	1598
756	4205
465	9443
1	3210
1	20974
1	3964
1842	1833
28	414
120	784
120	1474
3393	10797
274	192
3725	379
3606	2320
2039	9704
3273	9562
3521	2435
3871	1804
3871	5102
2513	12205
3871	12949
1480	12949
2574	12949
1395	3710
3588	3710
3588	12223
1927	2995
3697	660
118	3486
118	6029
118	213
1167	6264
1167	3320
3521	1914
573	854
573	832
369	4856
3393	1490
3393	1127
3393	20712
3393	5797
3393	9966
3393	11749
3393	16766
3393	5371
3393	1493
3393	4987
3393	20879
3393	11107
3393	664
3393	6839
3393	11923
3393	11975
3393	3429
3393	5219
3393	6744
3393	18282
3393	11960
3393	13048
3393	10956
3393	4577
3393	11948
3393	18597
3393	16690
3393	12237
3393	18455
3393	5030
3393	20520
3393	6786
3393	9443
103	9995
103	3398
103	1236
103	5132
103	1000
103	18805
103	6383
103	5970
103	3596
103	6477
103	3429
103	9954
103	13925
103	2703
103	11149
103	12551
103	6088
103	10987
103	1221
103	5382
103	9542
103	20296
103	12350
756	4093
756	3075
756	12575
756	228
756	20106
756	14484
756	9748
756	6731
756	1309
756	6371
756	14074
756	10878
756	12984
756	10719
756	1498
756	7916
756	13257
756	13990
756	11731
756	6732
756	9363
103	6393
103	20298
103	417
103	13717
103	20538
103	5349
103	1105
103	2692
3865	2149
1772	2217
756	379
1338	286
418	286
2030	4031
3594	4031
222	4587
213	4587
120	1044
3796	2072
3053	1637
3053	4406
2948	2719
2948	2344
2948	9144
3598	4192
1927	14174
1653	1684
1653	167
1653	182
1653	12147
1653	13294
1653	5243
1653	14882
1653	290
1653	3188
1653	14887
1653	6584
1653	9661
1653	19855
1653	5344
1769	3297
1769	2819
1769	11153
1769	5773
1769	17450
1769	2611
1769	14259
1769	2541
1769	13899
1769	1828
1769	9621
1769	15678
1769	1045
1769	4910
1769	9856
1769	6588
1769	2182
1769	9768
1769	19984
1769	10269
1769	13958
1769	10266
1769	1182
1769	9940
1769	9579
1769	17127
1769	10136
1769	192
1769	50
15	2491
756	13095
3800	2718
2072	2094
2072	4906
1167	17435
869	2694
869	1401
869	9524
2532	978
526	3189
1395	12001
28	6705
2532	1105
353	2190
3212	1150
573	3547
573	412
3038	412
2820	4330
1891	407
1891	11008
1891	4772
1891	6807
1891	6238
1519	3967
869	593
3697	18439
3840	1152
3840	1935
3840	2464
1634	3406
1519	2464
3212	2396
756	19953
2478	1232
2802	1232
1170	1232
2802	2764
1170	2764
2478	2764
1968	2394
2315	514
3755	1928
3755	382
3755	529
2786	3712
2786	9449
2672	6496
2532	3170
2632	10
2872	1173
2116	1173
868	1173
2786	3613
3588	3613
2786	2031
2647	16886
2513	6839
3697	2754
1713	5024
1891	5024
1676	13316
756	5452
756	2944
756	18037
756	11887
3412	222
390	2556
3650	2065
3650	4972
2449	1275
3393	17816
3393	8326
3393	11851
1253	11999
1253	2925
1253	5410
1253	1807
1253	6747
1253	5000
1253	4941
1253	13330
2449	1987
465	1105
3393	13571
756	12770
3038	4410
3038	6822
3038	5160
3038	18398
3038	20771
3038	16476
3038	10901
3038	20096
3038	12812
3038	15728
3038	14386
3038	12774
3038	16941
3038	12525
3038	10008
1896	4374
985	9634
1688	5925
3393	3381
1769	2490
1769	4446
3393	4446
620	11019
2072	2667
392	4981
3393	1137
3393	18717
3393	18446
1044	855
90	2515
1683	412
704	2239
353	3189
869	4895
120	6469
197	5102
465	545
646	3098
3041	3288
465	16886
3862	1311
1111	2156
28	545
28	2820
2240	3702
1	5368
1814	1987
1481	618
2786	4860
3038	4342
3178	3480
3514	3810
2039	1468
2039	1262
2039	403
2647	582
3650	229
3650	2943
3393	13984
103	5452
1842	4384
1167	5656
3862	5010
3305	356
3796	12229
3796	6029
2410	2329
2410	2327
2410	2326
2672	4385
3290	4385
3290	5324
2672	5324
823	725
823	3906
823	2775
823	974
823	5470
823	6187
823	12543
823	1105
823	2270
823	13931
823	4446
823	3415
823	2395
1752	4717
823	11226
1253	10576
823	6110
823	9984
823	6194
823	13798
823	6733
823	5000
823	1636
823	3633
823	3583
823	591
823	4673
823	6729
823	10008
823	12426
823	2882
823	6051
823	13096
823	4864
823	17024
1253	4040
1253	1815
1253	11104
1253	1050
1253	5411
1253	6332
1253	1792
1253	725
1253	10288
1253	12107
1253	2172
1253	828
1253	4609
1253	3417
1253	1056
1253	1866
1253	5110
1253	1587
1253	4552
1253	11976
1253	665
1253	10372
1253	4910
1253	3442
1253	1471
1253	4569
1253	3983
1253	5499
1253	1990
1811	13629
1811	1471
1811	588
1811	1395
1811	1523
1811	13780
1811	12426
1811	4284
1811	5088
1811	12769
1811	16625
1811	6431
1811	1229
1811	564
1811	4124
1811	3594
1811	5942
1811	2014
1811	10732
1811	5504
1811	5966
1811	3442
2337	1843
3579	387
3796	4949
3514	642
1811	2024
827	642
3871	20168
2647	2245
1866	5097
3053	5097
827	5097
526	5097
2802	5097
901	5097
1683	4178
2918	1820
2802	6233
3514	6233
3521	6233
1121	1150
3682	2813
3594	2402
3650	1745
1502	643
573	4410
573	6822
573	5160
573	18398
573	20771
573	16476
573	10901
573	20096
573	12812
573	15728
573	14386
573	12774
573	16941
573	12525
573	10008
1303	13705
1303	4928
2647	13939
2449	5946
2449	1257
369	3257
3697	935
3644	20319
3697	3382
888	6839
3305	884
418	6497
3393	11939
3290	5254
1349	496
3393	5567
3393	13319
3579	4439
3393	12026
573	12202
1181	3397
1004	643
1684	2491
2208	17035
3871	1971
369	6497
3612	1160
1653	3157
1555	2676
390	252
103	1076
2672	3332
1921	14841
2786	16761
1771	3913
3755	20437
931	3205
2240	524
2129	1041
756	3134
3305	14016
465	1961
1198	1961
3212	1961
2410	1961
465	4194
3125	4153
84	593
1395	9827
369	9827
496	9827
418	9827
573	2556
2532	6150
437	4046
604	13095
3007	3666
1111	5166
2892	3221
3038	14526
213	5023
2775	4433
2775	827
2775	1097
2948	20915
3121	16999
3121	1988
390	551
1481	551
1481	6214
3305	529
213	5426
222	5426
646	5426
1039	3477
916	5426
2820	5426
28	5324
3288	3857
1867	950
3606	1935
3606	1937
3255	2370
61	3406
1891	406
3172	4001
1928	551
1990	13112
118	1156
1631	3908
3038	2676
3871	2676
1502	3059
823	4773
823	4694
823	12123
823	1873
823	2314
823	13058
823	16638
823	5583
823	8683
823	3835
3369	2754
15	2754
103	17895
103	10248
103	8774
2410	5037
103	13030
3776	2754
2383	2754
2595	2754
103	19945
2041	2754
3697	2190
3007	2190
3212	2190
1990	2190
1377	5586
2315	6141
2315	10778
2315	2393
2315	5909
2315	701
465	5992
2315	23
465	13888
3871	6839
3871	2651
3871	2393
3871	1153
3871	5909
2240	3435
2240	4965
2240	18482
2240	1854
2240	2467
2240	6008
2779	4194
756	4197
2240	4657
3697	5617
3697	5221
3697	5762
3697	6136
3697	6823
3697	10363
3697	10666
3697	17943
3697	20002
3697	3840
1814	13888
1814	6134
3697	3701
3697	2153
3697	3100
3697	3522
816	9824
1842	1101
1886	712
2113	2408
2113	3226
3305	1964
1338	5763
465	12586
465	9389
465	13339
465	1630
465	14634
465	3893
465	6065
465	17038
465	534
465	1072
465	17630
465	1692
465	1025
995	641
2410	1188
3654	2666
3701	2010
103	14610
496	4330
3430	4330
916	4330
3305	4581
3305	4415
3305	6575
3305	13787
3305	6046
3053	4710
3725	2601
3725	20589
3725	10349
3725	1940
3725	4188
3725	2104
3725	13826
3725	7330
3725	7222
3725	9834
3725	1966
3725	5054
3725	5401
3725	1599
3725	3280
3725	12257
3725	6283
3725	6598
3725	9758
3725	10401
3725	2734
3725	3317
3725	4423
3725	333
3725	2408
3725	5171
3725	17748
3725	5540
3725	20062
3725	2201
3725	2949
3725	3808
3725	4347
3725	17508
3725	5316
3725	11988
3725	13215
3725	18471
3725	3418
3725	710
3725	4211
3725	3364
3725	3138
3725	3904
3725	9479
3725	2617
3725	5264
3725	5527
3725	13668
3725	99
3725	13164
3725	169
3725	896
3725	1411
3725	534
465	13461
465	16685
465	12524
465	17808
465	6085
465	12589
465	13196
465	17065
465	18674
465	9543
465	16646
465	12761
465	16948
465	9795
3305	16133
3305	13363
3305	4947
3305	20440
3305	9423
3305	17027
573	17776
573	11464
573	12110
573	18451
756	11464
756	9928
756	20658
756	13210
756	9513
756	17342
756	14055
756	6612
756	17604
756	4947
756	3581
3871	514
3871	519
3871	520
1891	2602
118	1820
2315	20509
118	953
118	4232
118	4949
1968	10250
3273	10250
3660	1076
573	4860
1303	1891
1555	2164
3588	2466
120	2466
120	6542
2802	6238
3305	5716
2647	6381
3871	2001
2647	1173
888	20610
888	12257
465	11979
573	4964
573	10941
756	14581
3755	5900
2240	1025
1575	2408
2340	632
2340	2374
28	594
1891	8060
3588	1641
1919	10018
1919	656
1919	3098
1919	1286
2000	2540
2166	2663
3244	10511
1896	5166
465	387
2929	1332
2929	1331
2929	1351
2786	1351
3588	1351
775	1351
1968	4167
120	1351
120	1332
120	1331
775	1331
775	1332
2786	1331
2786	1332
3588	1331
3588	1332
2097	6516
1842	3292
756	6849
1842	6849
1688	1256
1866	9206
3053	2442
3861	2897
894	2896
1867	3090
3038	705
573	705
237	705
3225	4149
731	3179
731	285
3393	5272
2532	5332
2240	4172
3760	971
2786	2271
1198	1045
496	3306
3862	307
1582	4233
504	2686
1170	4149
853	20082
571	2953
2786	13696
3588	2692
3594	5375
2786	9339
2500	9818
3288	4860
3212	4860
1039	4860
3212	450
3212	4779
677	3889
28	647
28	2175
2240	1929
213	1929
195	1929
213	3702
2188	3702
3305	3702
1891	3702
1713	3702
195	3702
118	9873
392	4420
2360	9206
2410	3908
1111	5957
1111	949
1842	3302
3317	3302
1842	1041
118	2391
3697	1971
1974	1971
571	124
571	2460
571	362
2188	1627
1039	12468
1039	1125
1039	1236
1198	12468
369	12468
1519	1125
1519	1236
869	1236
869	1125
50	4465
3752	4465
1502	19825
118	1161
118	10566
460	4660
309	20965
1	20965
1327	20965
3244	20965
3060	20965
883	20965
1653	20965
1891	6725
1891	5393
1713	6319
1713	6725
1713	5393
5	6765
3212	3479
1968	4722
1968	5452
1968	299
1968	196
1968	620
1968	11729
1968	1661
1968	5681
1968	6065
1968	4776
1968	1989
1968	1991
1968	2007
1968	6615
1968	2590
1968	3009
1968	3011
1968	6592
1968	10778
1968	2831
1968	4085
222	3189
2622	3189
1111	5588
2240	9449
2240	8031
3862	1086
1866	1870
1320	399
2072	3749
1167	529
3394	1082
3394	3306
3394	2074
3394	5086
3394	1043
783	3078
3244	379
3244	1919
3244	2342
2786	944
2786	13552
2786	3435
2786	17925
2786	4148
1502	4145
2072	4835
2072	3908
3130	2143
118	1989
118	1929
118	3009
118	3326
118	738
2516	1286
2516	1043
2516	1044
2360	2754
1481	2754
816	618
479	618
2359	9660
880	2831
1480	2831
118	4706
3305	8649
3259	2563
1713	5234
3393	5157
3393	6752
2240	6497
3038	1339
1867	11927
3796	619
1039	5817
1039	2461
3871	617
465	1870
1039	2001
1039	2455
2031	13634
2031	20226
2031	17223
2563	343
2563	5604
2563	643
2563	385
2563	128
2563	1882
2563	4100
2563	3752
361	3382
361	529
3007	529
462	5375
462	1401
1039	125
3649	4732
2786	18369
3305	13095
775	4145
1974	2543
827	6478
3121	1910
1653	4923
3697	4923
869	1009
3383	1009
1465	5817
669	20437
3862	18050
3871	1267
214	1410
214	9824
3393	1410
3393	9824
1004	5824
1004	1393
1338	3470
496	3470
1866	3470
3053	3470
496	13245
1395	882
1395	5466
222	2060
2802	2164
222	2164
3038	2472
2786	2969
2351	13887
795	649
3752	2718
2449	3893
3244	6008
2706	4174
1806	852
3225	20472
3305	2104
3244	1231
3305	3161
496	11013
2410	17008
2410	3889
50	2565
3752	2565
50	3889
3752	3889
3752	17008
50	17008
827	619
1349	1536
237	2245
237	3899
2410	2029
2410	2032
3130	623
3594	12850
